timestamp,output,input,relevant,string_output
3.5,-1.0,"{'fysiologische_stressreactie': 0, 'BewegingSport': 0, 'Roken': [-1], 'Cafeïne': [-1], 'Temperatuurschommeling': [-1.7399999999999984]}",{40: 1.0},-1.0
5.53,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [-3.03], 'Temperatuurschommeling': [1.2100000000000009]}",{40: array([1.])},-1.0
7.55,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [-3.03], 'Temperatuurschommeling': [1.2100000000000009]}",{40: array([1.])},-1.0
9.57,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [-3.03], 'Temperatuurschommeling': [1.2100000000000009]}",{40: array([1.])},-1.0
11.58,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [-1], 'Cafeïne': [-7.960000000000001], 'Temperatuurschommeling': [0.7199999999999989]}",{40: array([1.])},-1.0
13.6,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [1], 'Cafeïne': [-11.030000000000001], 'Temperatuurschommeling': [-0.03999999999999915]}",{40: array([1.])},-1.0
15.62,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [-11.030000000000001], 'Temperatuurschommeling': [-0.03999999999999915]}",{40: array([1.])},-1.0
17.64,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [1], 'Temperatuurschommeling': [-0.1999999999999993]}",{40: array([1.])},-1.0
19.66,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [1], 'Temperatuurschommeling': [-0.1999999999999993]}",{40: array([1.])},-1.0
21.67,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [3.0799999999999983], 'Temperatuurschommeling': [-0.3999999999999986]}",{40: array([1.])},-1.0
23.7,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [3.09], 'Cafeïne': [6.169999999999998], 'Temperatuurschommeling': [-0.8000000000000007]}",{40: array([1.])},-1.0
25.72,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [3.09], 'Cafeïne': [6.169999999999998], 'Temperatuurschommeling': [-0.8000000000000007]}",{40: array([1.])},-1.0
27.73,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [-1], 'Cafeïne': [10.009999999999998], 'Temperatuurschommeling': [0.9600000000000009]}",{40: array([1.])},-1.0
29.75,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [-1], 'Cafeïne': [10.009999999999998], 'Temperatuurschommeling': [0.9600000000000009]}",{40: array([1.])},-1.0
31.77,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [13.079999999999998], 'Temperatuurschommeling': [0.07000000000000028]}",{40: array([1.])},-1.0
33.79,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [3.0199999999999996], 'Cafeïne': [-1], 'Temperatuurschommeling': [-0.019999999999999574]}",{40: array([1.])},-1.0
35.8,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [3.0199999999999996], 'Cafeïne': [-1], 'Temperatuurschommeling': [-0.019999999999999574]}",{40: array([1.])},-1.0
37.82,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [6.870000000000001], 'Cafeïne': [1], 'Temperatuurschommeling': [-1.6000000000000014]}",{40: array([1.])},-1.0
39.84,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [6.870000000000001], 'Cafeïne': [1], 'Temperatuurschommeling': [-1.6000000000000014]}",{40: array([1.])},-1.0
41.86,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [9.940000000000001], 'Cafeïne': [-1], 'Temperatuurschommeling': [-1.9200000000000017]}",{40: array([1.])},-1.0
43.89,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [13.010000000000002], 'Cafeïne': [-3.0700000000000003], 'Temperatuurschommeling': [3.469999999999999]}",{40: array([1.])},-1.0
45.9,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [13.010000000000002], 'Cafeïne': [-3.0700000000000003], 'Temperatuurschommeling': [3.469999999999999]}",{40: array([1.])},-1.0
47.92,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [16.930000000000003], 'Cafeïne': [-6.990000000000002], 'Temperatuurschommeling': [0.4800000000000004]}",{40: array([1.])},-1.0
49.93,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [16.930000000000003], 'Cafeïne': [-6.990000000000002], 'Temperatuurschommeling': [0.4800000000000004]}",{40: array([1.])},-1.0
51.95,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [1], 'Temperatuurschommeling': [2.0599999999999987]}",{40: array([1.])},-1.0
53.97,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-3.059999999999995], 'Cafeïne': [3.059999999999995], 'Temperatuurschommeling': [0.7100000000000009]}",{40: array([1.])},-1.0
55.98,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-3.059999999999995], 'Cafeïne': [3.059999999999995], 'Temperatuurschommeling': [0.7100000000000009]}",{40: array([1.])},-1.0
58.0,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [-1], 'Temperatuurschommeling': [-0.8000000000000007]}",{40: array([1.])},-1.0
60.01,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [-1], 'Temperatuurschommeling': [-0.8000000000000007]}",{40: array([1.])},-1.0
62.02,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [2.989999999999995], 'Cafeïne': [-2.989999999999995], 'Temperatuurschommeling': [3.5799999999999983]}",{40: array([1.])},-1.0
64.04,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [-1], 'Cafeïne': [-6.07], 'Temperatuurschommeling': [-1.2600000000000016]}",{40: array([1.])},-1.0
66.06,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [-1], 'Cafeïne': [-6.07], 'Temperatuurschommeling': [-1.2600000000000016]}",{40: array([1.])},-1.0
68.07,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [-3.789999999999999], 'Cafeïne': [-9.86], 'Temperatuurschommeling': [0.8900000000000006]}",{40: array([1.])},-1.0
70.08,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [-3.789999999999999], 'Cafeïne': [-9.86], 'Temperatuurschommeling': [0.8900000000000006]}",{40: array([1.])},-1.0
72.1,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-6.939999999999991], 'Cafeïne': [-13.009999999999991], 'Temperatuurschommeling': [-1.4499999999999993]}",{40: array([1.])},-1.0
74.12,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-9.990000000000002], 'Cafeïne': [-16.060000000000002], 'Temperatuurschommeling': [-0.620000000000001]}",{40: array([1.])},-1.0
76.14,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-9.990000000000002], 'Cafeïne': [-16.060000000000002], 'Temperatuurschommeling': [-0.620000000000001]}",{40: array([1.])},-1.0
78.16,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [1], 'Temperatuurschommeling': [2.1099999999999994]}",{40: array([1.])},-1.0
80.18,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [1], 'Temperatuurschommeling': [2.1099999999999994]}",{40: array([1.])},-1.0
82.2,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [3.519999999999996], 'Cafeïne': [-1], 'Temperatuurschommeling': [1.1600000000000001]}",{40: array([1.])},-1.0
84.23,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [-1], 'Cafeïne': [-3.0799999999999983], 'Temperatuurschommeling': [1.3000000000000007]}",{40: array([1.])},-1.0
86.25,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [45.751726006640574], 'Roken': [-1], 'Cafeïne': [-3.0799999999999983], 'Temperatuurschommeling': [1.3000000000000007]}",{40: array([1.])},-1.0
88.26,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [45.751726006640574], 'Roken': [-3.160000000000011], 'Cafeïne': [-6.230000000000004], 'Temperatuurschommeling': [2.9899999999999984]}",{40: array([1.])},-1.0
90.28,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [45.751726006640574], 'Roken': [-3.160000000000011], 'Cafeïne': [-6.230000000000004], 'Temperatuurschommeling': [2.9899999999999984]}",{40: array([1.])},-1.0
92.3,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [63.03828056792848], 'Roken': [-6.930000000000007], 'Cafeïne': [-10.0], 'Temperatuurschommeling': [-1.6400000000000006]}",{40: array([1.])},-1.0
94.32,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [63.03828056792848], 'Roken': [-10.0], 'Cafeïne': [-13.079999999999998], 'Temperatuurschommeling': [3.4299999999999997]}",{40: array([1.])},-1.0
96.34,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [66.96975159060467], 'Roken': [-10.0], 'Cafeïne': [-13.079999999999998], 'Temperatuurschommeling': [3.4299999999999997]}",{40: array([1.])},-1.0
98.36,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [66.96975159060467], 'Roken': [1], 'Cafeïne': [1], 'Temperatuurschommeling': [1.9100000000000001]}",{40: array([1.])},-1.0
100.37,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [66.96975159060467], 'Roken': [-1], 'Cafeïne': [-1], 'Temperatuurschommeling': [1.8500000000000014]}",{40: array([1.])},-1.0
102.4,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [8.090398090398093], 'Roken': [-1], 'Cafeïne': [-1], 'Temperatuurschommeling': [1.8500000000000014]}",{40: array([1.])},-1.0
104.41,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [8.090398090398093], 'Roken': [-3.0799999999999983], 'Cafeïne': [1], 'Temperatuurschommeling': [-1.8200000000000003]}",{40: array([1.])},-1.0
106.45,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [62.889586603872395], 'Roken': [-3.0799999999999983], 'Cafeïne': [1], 'Temperatuurschommeling': [-1.8200000000000003]}",{40: array([1.])},-1.0
108.48,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [62.889586603872395], 'Roken': [-6.5], 'Cafeïne': [-1], 'Temperatuurschommeling': [3.460000000000001]}",{40: array([1.])},-1.0
110.5,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [62.889586603872395], 'Roken': [1], 'Cafeïne': [-3.5], 'Temperatuurschommeling': [-1.8299999999999983]}",{40: array([1.])},-1.0
112.54,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [62.889586603872395], 'Roken': [1], 'Cafeïne': [-3.5], 'Temperatuurschommeling': [-1.8299999999999983]}",{40: array([1.])},-1.0
114.55,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [62.889586603872395], 'Roken': [3.069999999999993], 'Cafeïne': [1], 'Temperatuurschommeling': [-0.8900000000000006]}",{40: array([1.])},-1.0
116.59,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [62.889586603872395], 'Roken': [3.069999999999993], 'Cafeïne': [1], 'Temperatuurschommeling': [-0.8900000000000006]}",{40: array([1.])},-1.0
118.62,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [62.889586603872395], 'Roken': [6.310000000000002], 'Cafeïne': [-1], 'Temperatuurschommeling': [3.379999999999999]}",{40: array([1.])},-1.0
120.64,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [-1], 'Cafeïne': [1], 'Temperatuurschommeling': [-1.2399999999999984]}",{40: array([1.])},-1.0
122.67,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [-1], 'Cafeïne': [1], 'Temperatuurschommeling': [-1.2399999999999984]}",{40: array([1.])},-1.0
124.7,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [1], 'Cafeïne': [3.0900000000000034], 'Temperatuurschommeling': [0.39000000000000057]}",{40: array([1.])},-1.0
126.73,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [3.049999999999997], 'Cafeïne': [6.1499999999999915], 'Temperatuurschommeling': [2.5599999999999987]}",{40: array([1.])},-1.0
128.75,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [3.049999999999997], 'Cafeïne': [6.1499999999999915], 'Temperatuurschommeling': [2.5599999999999987]}",{40: array([1.])},-1.0
130.78,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [10.0], 'Temperatuurschommeling': [1.379999999999999]}",{40: array([1.])},-1.0
132.8,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [10.0], 'Temperatuurschommeling': [1.379999999999999]}",{40: array([1.])},-1.0
134.82,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [13.109999999999985], 'Temperatuurschommeling': [2.379999999999999]}",{40: array([1.])},-1.0
136.84,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [16.109999999999985], 'Temperatuurschommeling': [-0.8399999999999999]}",{40: array([1.])},-1.0
138.88,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [16.109999999999985], 'Temperatuurschommeling': [-0.8399999999999999]}",{40: array([1.])},-1.0
140.89,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [-1], 'Temperatuurschommeling': [0.46999999999999886]}",{40: array([1.])},-1.0
142.92,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [-1], 'Temperatuurschommeling': [0.46999999999999886]}",{40: array([1.])},-1.0
144.94,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [3.039999999999992], 'Cafeïne': [1], 'Temperatuurschommeling': [0.9899999999999984]}",{40: array([1.])},-1.0
146.98,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [-1], 'Temperatuurschommeling': [-0.5399999999999991]}",{40: array([1.])},-1.0
149.01,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [-1], 'Temperatuurschommeling': [-0.5399999999999991]}",{40: array([1.])},-1.0
151.04,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-3.8700000000000045], 'Cafeïne': [-3.880000000000024], 'Temperatuurschommeling': [3.9899999999999984]}",{40: array([1.])},-1.0
153.06,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-3.8700000000000045], 'Cafeïne': [-3.880000000000024], 'Temperatuurschommeling': [3.9899999999999984]}",{40: array([1.])},-1.0
155.09,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [1], 'Temperatuurschommeling': [2.030000000000001]}",{40: array([1.])},-1.0
157.11,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [3.0200000000000102], 'Cafeïne': [3.0200000000000102], 'Temperatuurschommeling': [3.3000000000000007]}",{40: array([1.])},-1.0
159.14,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [3.0200000000000102], 'Cafeïne': [3.0200000000000102], 'Temperatuurschommeling': [3.3000000000000007]}",{40: array([1.])},-1.0
161.17,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [6.930000000000007], 'Temperatuurschommeling': [0.35999999999999943]}",{40: array([1.])},-1.0
163.18,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [6.930000000000007], 'Temperatuurschommeling': [0.35999999999999943]}",{40: array([1.])},-1.0
165.19,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [-1], 'Temperatuurschommeling': [3.5500000000000007]}",{40: array([1.])},-1.0
167.22,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [1], 'Temperatuurschommeling': [-0.48999999999999844]}",{40: array([1.])},-1.0
169.25,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [1], 'Temperatuurschommeling': [-0.48999999999999844]}",{40: array([1.])},-1.0
171.26,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-3.730000000000018], 'Cafeïne': [3.730000000000018], 'Temperatuurschommeling': [-1.0500000000000007]}",{40: array([1.])},-1.0
173.31,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-3.730000000000018], 'Cafeïne': [3.730000000000018], 'Temperatuurschommeling': [-1.0500000000000007]}",{40: array([1.])},-1.0
175.33,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-6.939999999999998], 'Cafeïne': [-1], 'Temperatuurschommeling': [2.719999999999999]}",{40: array([1.])},-1.0
177.36,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [1], 'Temperatuurschommeling': [3.84]}",{40: array([1.])},-1.0
179.38,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [1], 'Temperatuurschommeling': [3.84]}",{40: array([1.])},-1.0
181.4,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [3.4899999999999807], 'Cafeïne': [-1], 'Temperatuurschommeling': [-1.629999999999999]}",{40: array([1.])},-1.0
183.43,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [6.9599999999999795], 'Cafeïne': [1], 'Temperatuurschommeling': [-1.3999999999999986]}",{40: array([1.])},-1.0
185.45,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [6.9599999999999795], 'Cafeïne': [1], 'Temperatuurschommeling': [-1.3999999999999986]}",{40: array([1.])},-1.0
187.49,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [10.019999999999982], 'Cafeïne': [-1], 'Temperatuurschommeling': [-0.08999999999999986]}",{40: array([1.])},-1.0
189.51,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [10.019999999999982], 'Cafeïne': [-1], 'Temperatuurschommeling': [-0.08999999999999986]}",{40: array([1.])},-1.0
191.52,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [13.419999999999987], 'Cafeïne': [1], 'Temperatuurschommeling': [1.1600000000000001]}",{40: array([1.])},-1.0
193.53,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [-1], 'Temperatuurschommeling': [2.2300000000000004]}",{40: array([1.])},-1.0
195.57,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [-1], 'Temperatuurschommeling': [2.2300000000000004]}",{40: array([1.])},-1.0
197.59,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [1], 'Temperatuurschommeling': [3.7300000000000004]}",{40: array([1.])},-1.0
199.61,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [1], 'Temperatuurschommeling': [3.7300000000000004]}",{40: array([1.])},-1.0
201.66,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [3.3300000000000125], 'Temperatuurschommeling': [-1.2899999999999991]}",{40: array([1.])},-1.0
203.68,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-3.5999999999999943], 'Cafeïne': [-1], 'Temperatuurschommeling': [0.14000000000000057]}",{40: array([1.])},-1.0
205.71,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-3.5999999999999943], 'Cafeïne': [-1], 'Temperatuurschommeling': [0.14000000000000057]}",{40: array([1.])},-1.0
207.75,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [1], 'Temperatuurschommeling': [-0.3999999999999986]}",{40: array([1.])},-1.0
209.77,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [3.269999999999982], 'Temperatuurschommeling': [2.84]}",{40: array([1.])},-1.0
211.8,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [3.269999999999982], 'Temperatuurschommeling': [2.84]}",{40: array([1.])},-1.0
213.84,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [-1], 'Temperatuurschommeling': [-1.0199999999999996]}",{40: array([1.])},-1.0
215.87,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [-1], 'Temperatuurschommeling': [-1.0199999999999996]}",{40: array([1.])},-1.0
217.9,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [-3.0999999999999943], 'Temperatuurschommeling': [3.2600000000000016]}",{40: array([1.])},-1.0
219.93,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-2.9899999999999807], 'Cafeïne': [1], 'Temperatuurschommeling': [2.6400000000000006]}",{40: array([1.])},-1.0
221.95,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-2.9899999999999807], 'Cafeïne': [1], 'Temperatuurschommeling': [2.6400000000000006]}",{40: array([1.])},-1.0
223.97,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-6.900000000000006], 'Cafeïne': [-1], 'Temperatuurschommeling': [3.3000000000000007]}",{40: array([1.])},-1.0
226.02,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-6.900000000000006], 'Cafeïne': [-1], 'Temperatuurschommeling': [3.3000000000000007]}",{40: array([1.])},-1.0
228.04,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [1], 'Temperatuurschommeling': [3.8200000000000003]}",{40: array([1.])},-1.0
230.05,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [3.079999999999984], 'Cafeïne': [3.0800000000000125], 'Temperatuurschommeling': [1.4400000000000013]}",{40: array([1.])},-1.0
232.09,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [3.079999999999984], 'Cafeïne': [3.0800000000000125], 'Temperatuurschommeling': [1.4400000000000013]}",{40: array([1.])},-1.0
234.12,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [6.840000000000003], 'Cafeïne': [-1], 'Temperatuurschommeling': [0.75]}",{40: array([1.])},-1.0
236.15,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [6.840000000000003], 'Cafeïne': [-1], 'Temperatuurschommeling': [0.75]}",{40: array([1.])},-1.0
238.17,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [10.009999999999991], 'Cafeïne': [-3.180000000000007], 'Temperatuurschommeling': [0.9100000000000001]}",{40: array([1.])},-1.0
240.19,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [1], 'Temperatuurschommeling': [3.370000000000001]}",{40: array([1.])},-1.0
242.21,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [-1], 'Cafeïne': [1], 'Temperatuurschommeling': [3.370000000000001]}",{40: array([1.])},-1.0
244.24,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [7.222222222222223], 'Roken': [1], 'Cafeïne': [-1], 'Temperatuurschommeling': [-0.75]}",{40: array([1.])},-1.0
246.26,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [-1], 'Temperatuurschommeling': [-0.75]}",{40: array([1.])},-1.0
248.28,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [3.410000000000025], 'Cafeïne': [1], 'Temperatuurschommeling': [0.25]}",{40: array([1.])},-1.0
250.3,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [-1], 'Temperatuurschommeling': [1.8500000000000014]}",{40: array([1.])},-1.0
252.32,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [-1], 'Temperatuurschommeling': [1.8500000000000014]}",{40: array([1.])},-1.0
254.36,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-3.3600000000000136], 'Cafeïne': [1], 'Temperatuurschommeling': [2.3000000000000007]}",{40: array([1.])},-1.0
256.39,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [3.6299999999999955], 'Temperatuurschommeling': [-1.6600000000000001]}",{40: array([1.])},-1.0
258.42,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [3.6299999999999955], 'Temperatuurschommeling': [-1.6600000000000001]}",{40: array([1.])},-1.0
260.45,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [6.639999999999986], 'Temperatuurschommeling': [3.870000000000001]}",{40: array([1.])},-1.0
262.48,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [-1], 'Cafeïne': [6.639999999999986], 'Temperatuurschommeling': [3.870000000000001]}",{40: array([1.])},-1.0
264.5,-1.0,"{'fysiologische_stressreactie': [0], 'BewegingSport': [0], 'Roken': [1], 'Cafeïne': [9.829999999999984], 'Temperatuurschommeling': [-0.010000000000001563]}",{40: array([1.])},-1.0
